name,system_code,mohs,sg,ri,ri_no,ri_ne,formula,carbonate,phosphate,sulphate,cyanide,nitrate,hydroxyl,acetate,ammonium,hydrated water,oxygen,silicon,fluorine,chlorine,bromine,iodine,system,group
Boussingaultite,2.0,2.0,1.73,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Brassite,3.0,0.0,2.28,1.546,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Braunite,4.0,3.75,4.775,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Tetragonal,Silicate
Brazilianite,2.0,5.5,2.98,1.614,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Brianite,2.0,4.5,3.05,1.604,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Bridgmanite,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Unknown,Silicate
Brochantite,2.0,3.75,3.97,1.766,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Bromellite,5.0,9.0,3.02,1.726,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Brookite,3.0,3.5,4.13,2.622,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Brownmillerite,3.0,0.0,3.76,2.003,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Brucite,5.0,2.75,2.395,1.5830000000000002,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Brushite,2.0,2.5,2.3280000000000003,1.545,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Buddingtonite,2.0,0.0,2.32,1.5319999999999998,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Bukovskyite,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,Triclinic,Oxide
Bultfonteinite,1.0,4.5,0.0,1.591,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,Triclinic,Silicate
Bunsenite,6.0,5.5,6.898,2.37,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Cubic,Oxide
Bustamite,1.0,6.0,3.383,1.676,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,Triclinic,Silicate
Bystrite,5.0,5.0,2.43,1.622,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,Hex/Trig,Silicate
Cabalzarite,2.0,5.0,3.89,1.73,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Cacoxenite,5.0,3.5,2.4,1.6130000000000002,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Cafarsite,0.0,3.5,3.9,2.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Unknown,Oxide
Cafetite,2.0,4.5,3.28,2.047,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Calciborite,3.0,3.5,2.878,1.64,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Calcite,5.0,3.0,2.71,1.595,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Calderite,6.0,7.0,3.756,1.872,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Cubic,Silicate
Caledonite,3.0,2.75,5.7,2.498,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Campigliaite,2.0,0.0,3.0,1.631,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Cancrinite,5.0,5.5,2.465,1.508,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,Hex/Trig,Silicate
Carletonite,4.0,2.75,2.45,1.519,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0,Tetragonal,Silicate
Carlosruizite,5.0,2.75,3.42,1.649,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,Hex/Trig,Oxide
Carlsbergite,6.0,7.0,5.9,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cubic,Other
Carminite,3.0,2.0,5.105,2.073,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Carnallite,3.0,2.5,1.6,1.479,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,Orthorhombic,Halide
Carnotite,2.0,2.0,4.7,1.919,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Carobbiite,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Unknown,Halide
Carpathite,2.0,1.5,1.35,1.923,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Other
Carpholite,3.0,5.75,2.983,1.6230000000000002,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Orthorhombic,Silicate
Cassiterite,4.0,6.5,7.04,2.049,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tetragonal,Oxide
Cavansite,3.0,3.5,2.29,1.787,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,Orthorhombic,Silicate
Celadonite,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Celsian,2.0,6.25,3.245,1.588,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Cerussite,3.0,3.25,6.55,1.984,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Cervantite,3.0,4.5,6.5,2.051,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Cesanite,5.0,2.5,2.99,1.567,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Chalcanthite,1.0,2.5,2.21,1.531,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Triclinic,Oxide
Chalconatronite,2.0,1.5,2.27,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Chalcophyllite,5.0,2.0,2.605,1.595,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Challacolloite,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,Halide
Chambersite,3.0,7.0,3.49,1.7380000000000002,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,Orthorhombic,Oxide
Chamosite,2.0,3.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Changbaiite,5.0,5.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Chapmanite,2.0,2.5,3.72,1.92,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Charoite,2.0,5.5,2.56,1.554,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,20.0,1.0,0.0,0.0,0.0,Monoclinic,Silicate
Chesterite,3.0,2.25,3.23,1.63,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,28.0,10.0,0.0,0.0,0.0,0.0,Orthorhombic,Silicate
Chlorargyrite,0.0,2.0,5.556,2.071,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,Halide
Chloritoid,1.0,6.5,3.63,1.727,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,Triclinic,Silicate
Chlormayenite,6.0,0.0,2.85,1.629,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Cubic,Oxide
Chondrodite,2.0,6.25,3.18,1.631,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,Monoclinic,Silicate
Chromite,0.0,5.5,4.65,2.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,Oxide
Chrysoberyl,3.0,8.5,3.67,1.749,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Chrysotile,2.0,2.75,0.0,1.57,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Clarkeite,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Unknown,Oxide
Claudetite,2.0,2.15,4.145,1.933,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Clinoclase,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Clinohedrite,2.0,5.5,3.305,1.666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Clinohumite,2.0,6.0,3.26,1.675,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,Monoclinic,Silicate
Clinozoisite,2.0,6.5,3.35,1.719,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Clintonite,2.0,2.88,3.05,1.654,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Coesite,2.0,7.5,0.0,1.596,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Colemanite,2.0,4.5,2.42,1.597,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Collinsite,1.0,3.25,2.99,1.644,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Triclinic,Oxide
Combeite,5.0,0.0,2.844,1.598,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Hex/Trig,Silicate
Conichalcite,3.0,4.5,4.3,1.809,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Connellite,5.0,3.0,3.385,1.742,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,Hex/Trig,Oxide
Cordierite,3.0,7.25,2.615,1.5519999999999998,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,Orthorhombic,Silicate
Corkite,5.0,4.0,4.302,1.938,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Cornubite,1.0,4.0,4.64,1.885,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Triclinic,Oxide
Cornwallite,2.0,4.5,4.17,1.839,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Corundum,5.0,9.0,4.025,1.765,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Cotunnite,3.0,2.5,5.8,2.225,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Orthorhombic,Halide
Creedite,2.0,3.75,2.71,1.475,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,Monoclinic,Oxide
Cristobalite,4.0,6.5,2.34,1.486,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,Tetragonal,Silicate
Crocoite,2.0,2.75,6.0,2.232,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Cronstedtite,5.0,0.0,3.345,1.773,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Hex/Trig,Silicate
Cryolite,2.0,2.75,2.975,1.339,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Monoclinic,Halide
Cryptomelane,4.0,6.25,4.29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Tetragonal,Oxide
Cummingtonite,2.0,5.5,3.35,1.67,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Cuprite,6.0,3.75,6.14,2.849,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cubic,Oxide
Cuprosklodowskite,1.0,4.0,3.85,1.662,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,Triclinic,Silicate
Curite,3.0,4.5,7.19,2.107,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Cuspidine,2.0,5.5,2.905,1.595,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,Monoclinic,Silicate
Cymrite,2.0,2.5,3.49,1.617,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,16.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Cyrilovite,4.0,4.0,3.088,1.788,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Tetragonal,Oxide
Danalite,0.0,5.75,3.37,1.759,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Unknown,Silicate
Danburite,3.0,7.25,2.975,1.633,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Orthorhombic,Silicate
Datolite,2.0,5.25,2.98,1.651,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Dawsonite,3.0,3.0,2.436,1.535,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Delafossite,5.0,5.5,5.41,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Demesmaekerite,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,Triclinic,Oxide
Derriksite,3.0,0.0,4.72,0.0,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Descloizite,3.0,3.25,6.15,2.267,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Devilline,2.0,2.5,0.0,1.631,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Diaboleite,4.0,2.5,0.0,1.916,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,Tetragonal,Halide
Diaspore,3.0,6.75,3.25,1.717,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Dickite,2.0,1.75,2.6,1.565,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Diopside,2.0,6.0,3.278,1.693,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Dioptase,5.0,5.0,3.315,1.681,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Hex/Trig,Silicate
Dmitryivanovite,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Dollaseite-(Ce),2.0,6.75,3.9,1.722,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,Monoclinic,Silicate
Duftite,3.0,4.5,6.5,2.065,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Dumortierite,3.0,7.75,3.35,1.682,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,Orthorhombic,Silicate
Dundasite,3.0,2.0,3.325,1.69,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Edingtonite,3.0,4.5,0.0,1.547,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Orthorhombic,Silicate
Elbaite,5.0,3.33,0.0,1.633,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,Hex/Trig,Silicate
Emmonsite,1.0,5.0,4.535,2.069,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,Triclinic,Oxide
Enstatite,3.0,5.5,3.25,1.664,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,Orthorhombic,Silicate
Eosphorite,3.0,5.0,3.07,1.651,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Ephesite,2.0,3.75,2.984,1.615,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Epidote,2.0,6.5,3.45,1.751,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Epsomite,3.0,2.0,1.675,1.45,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Ericssonite,2.0,4.5,0.0,1.847,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Erythrite,2.0,2.0,3.06,1.664,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Eskolaite,5.0,8.0,5.18,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Esperite,2.0,5.25,4.35,1.769,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Ettringite,5.0,2.25,1.77,1.481,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Euchroite,3.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Euclase,2.0,7.5,3.045,1.659,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Monoclinic,Silicate
Eucryptite,5.0,6.5,0.0,1.578,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,Hex/Trig,Silicate
Eudialyte,5.0,5.5,2.92,1.61,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,7.0,0.0,2.0,0.0,0.0,Hex/Trig,Silicate
Euxenite-(Y),3.0,6.0,4.85,2.152,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Orthorhombic,Oxide
Fabianite,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Farneseite,5.0,0.0,2.52,1.501,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,4.0,1.0,1.0,0.0,0.0,Hex/Trig,Silicate
Faustite,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,Unknown,Oxide
Ferberite,2.0,4.25,7.58,2.325,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Oxide
Feroxyhyte,5.0,0.0,4.31,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Ferrihydrite,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Ferro-actinolite,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,Unknown,Silicate
Ferronigerite-2N1S,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Hex/Trig,Oxide
Fichtelite,2.0,1.0,0.8320000000000001,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monoclinic,Other
Fluckite,1.0,3.75,3.05,1.629,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Triclinic,Oxide
Fluellite,3.0,3.0,2.18,1.494,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,Orthorhombic,Oxide
